Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1528        0        0   100.0%            5       1459  (1528 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    2286        0        0   100.0%            5       1459  (2286 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1512        0        0   100.0%            5       1459  (1512 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1527        0        0   100.0%            5       1459  (1527 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1518        0        0   100.0%            5       1459  (1518 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1526        0        0   100.0%            5       1459  (1526 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1509        0        0   100.0%            5       1459  (1509 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1521        0        0   100.0%            5       1459  (1521 0 0 0)
    1529        0        4   100.0%            5       1459  (1533 4 2 3)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    2292        0        0   100.0%            5       1459  (2292 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1527       38        8    97.6%            5       1459  (1573 8 43 5)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1527        0        5   100.0%            5       1459  (1532 5 2 5)
    4358        0       11   100.0%            5       1459  (4369 11 4 50)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1520        0        0   100.0%            5       1459  (1520 0 0 0)
    6421      261       46    96.1%            6       1460  (6728 46 291 30)
    1558       31        0    98.0%            6       1460  (1589 0 31 0)
    1498        0        0   100.0%            6       1460  (1498 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    2275        0        0   100.0%            6       1460  (2275 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1526        0       13   100.0%            6       1460  (1539 13 2 2)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1542        2        1    99.9%            6       1460  (1545 1 2 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1509        1        0    99.9%            6       1460  (1510 0 1 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    3201       53        0    98.4%            6       1460  (3254 0 53 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1509        0        0   100.0%            6       1460  (1509 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1523        0        0   100.0%            6       1460  (1523 0 0 0)
    1519        0        4   100.0%            6       1460  (1523 4 2 3)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1527        0        0   100.0%            6       1460  (1527 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        2        1    99.9%            6       1460  (1519 1 2 0)
    1955        0        0   100.0%            6       1460  (1955 0 0 0)
    2911        0        2   100.0%            6       1460  (2913 2 0 29)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1527        0        0   100.0%            6       1460  (1527 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1515        0        4   100.0%            6       1460  (1519 4 2 4)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1532        1        0    99.9%            6       1460  (1533 0 1 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1509        0        0   100.0%            6       1460  (1509 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    2252        0        1   100.0%            6       1460  (2253 1 0 1)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1513        1        1    99.9%            6       1460  (1515 1 2 1)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1506        2        1    99.9%            6       1460  (1509 1 2 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    2311        0        0   100.0%            6       1460  (2311 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1545        1        0    99.9%            6       1460  (1546 0 1 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1526        0        0   100.0%            6       1460  (1526 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1535        0        0   100.0%            6       1460  (1535 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1529        0        4   100.0%            6       1460  (1533 4 2 4)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1511        0        0   100.0%            6       1460  (1511 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1511        0        0   100.0%            6       1460  (1511 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    4273        0       11   100.0%            6       1460  (4284 11 4 50)
    1526        0        0   100.0%            6       1460  (1526 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1531        0        5   100.0%            6       1460  (1536 5 2 2)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1555        0        0   100.0%            6       1460  (1555 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1511        0        0   100.0%            6       1460  (1511 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1520        0        0   100.0%            6       1460  (1520 0 0 0)
    1543        0        0   100.0%            6       1460  (1543 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1511        1        0    99.9%            6       1460  (1512 0 1 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1763        0        1   100.0%            6       1460  (1764 1 0 1)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
    1988        0        0   100.0%            6       1460  (1988 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1531        0        0   100.0%            6       1460  (1531 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1525        1        1    99.9%            6       1460  (1527 1 2 1)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1503        0        0   100.0%            6       1460  (1503 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1517        0        0   100.0%            6       1460  (1517 0 0 0)
    1510        0        0   100.0%            6       1460  (1510 0 0 0)
    1524        0        0   100.0%            6       1460  (1524 0 0 0)
    1507        0        0   100.0%            6       1460  (1507 0 0 0)
    1516        0        0   100.0%            6       1460  (1516 0 0 0)
    1530        0        0   100.0%            6       1460  (1530 0 0 0)
    1519        0        0   100.0%            6       1460  (1519 0 0 0)
